Code service CH|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||000001|04/01/2019|Vente|37220,00|26||RUE|2730|DE MONTHOLON|1000|BOURG-EN-BRESSE|01|53||AI|298||8|19,27|||||||||1|2|Appartement||20|1|||
|||||||000001|04/01/2019|Vente|185100,00|22||RUE|1650|GEN DELESTRAINT|1000|BOURG-EN-BRESSE|01|53||AM|95||137||154|61,51|||||||2|2|Appartement||62|3|||
|||||||000001|04/01/2019|Vente|185100,00|22|B|RUE|1650|GEN DELESTRAINT|1000|BOURG-EN-BRESSE|01|53||AM|95||7||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/01/2019|Vente|209000,00|3||RUE|0043|DES CHAMPAGNES|1160|PRIAY|01|314||E|1676||||||||||||0|1|Maison||90|4|S||940
|||||||000001|07/01/2019|Vente|134900,00|5||LOT|A003|LE BIOLAY|1370|SAINT-ETIENNE-DU-BOIS|01|350||AA|11||||||||||||0|1|Maison||101|5|S||490
|||||||000001|03/01/2019|Vente|192000,00|165||ALL|0445|DES LIBELLULES|1340|ATTIGNAT|01|24||AI|94||||||||||||0|1|Maison||88|4|S||708
|||||||000001|08/01/2019|Vente|45000,00|9||RTE|0001|DU VIADUC|1250|CIZE|01|106||A|86||||||||||||0|1|Maison||39|2|S||631
|||||||000001|08/01/2019|Vente|45000,00||||B017|SUR LA LATIE|1250|CIZE|01|106||A|975||||||||||||0||||||L||120
|||||||000001|04/01/2019|Vente|65000,00|50||RUE|1240|DOC NODET|1000|BOURG-EN-BRESSE|01|53||AL|3||317||||||||||1|3|Dépendance||0|0|||
|||||||000001|04/01/2019|Vente|65000,00|50||RUE|1240|DOC NODET|1000|BOURG-EN-BRESSE|01|53||AL|3||17||33|67,78|||||||2|2|Appartement||69|3|||
|||||||000001|04/01/2019|Vente|37000,00|68||AV|2400|DE MACON|1000|BOURG-EN-BRESSE|01|53||AB|199||107|39,52|16||||||||2|2|Appartement||39|1|||
|||||||000001|08/01/2019|Vente|70,00||||B037|EN CHEVRET|1250|TOSSIAT|01|422||D|1312||||||||||||0||||||AB||32
|||||||000001|08/01/2019|Vente|70,00||||B037|EN CHEVRET|1250|TOSSIAT|01|422||D|1316||||||||||||0||||||AB||31
|||||||000001|07/01/2019|Vente|116000,00|1724||RTE|0105|DE MONTLEGER|1560|MANTENAY-MONTLIN|01|230||ZH|60||||||||||||0|1|Maison||100|1|S||2103
|||||||000001|08/01/2019|Vente|266000,00||||B013|CUET|1340|MONTREVEL-EN-BRESSE|01|266||C|714||||||||||||0||||||S||184
|||||||000001|08/01/2019|Vente|266000,00||||B013|CUET|1340|MONTREVEL-EN-BRESSE|01|266||C|715||||||||||||0||||||S||8
|||||||000001|08/01/2019|Vente|266000,00|1250||RTE|0037|DE CUET|1340|MONTREVEL-EN-BRESSE|01|266||C|716||||||||||||0|1|Maison||115|4|S||1067
|||||||000001|08/01/2019|Vente|266000,00|1250||RTE|0037|DE CUET|1340|MONTREVEL-EN-BRESSE|01|266||C|716||||||||||||0|3|Dépendance||0|0|S||1067
|||||||000001|08/01/2019|Vente|266000,00||||B013|CUET|1340|MONTREVEL-EN-BRESSE|01|266||C|718||||||||||||0||||||S||39
|||||||000001|12/01/2019|Vente|138100,00|181||RTE|0150|DE VERNOUX|1560|COURTES|01|128||WA|34||||||||||||0|1|Maison||99|4|S||1500
|||||||000001|12/01/2019|Vente|138100,00|181||RTE|0150|DE VERNOUX|1560|COURTES|01|128||WA|34||||||||||||0|3|Dépendance||0|0|S||1500
|||||||000001|12/01/2019|Vente|7570,00||||B042|CROCU|1560|SAINT-TRIVIER-DE-COURTES|01|388||A|327||||||||||||0||||||T||8370
|||||||000001|12/01/2019|Vente|7570,00||||B102|LE PIOCHAY|1560|SAINT-TRIVIER-DE-COURTES|01|388||A|333||||||||||||0||||||T||7100
|||||||000001|12/01/2019|Vente|7570,00||||B102|LE PIOCHAY|1560|SAINT-TRIVIER-DE-COURTES|01|388||A|335||||||||||||0||||||J||275
|||||||000001|12/01/2019|Vente|7570,00||||B075|GRANDVAL|1560|SAINT-TRIVIER-DE-COURTES|01|388||A|351||||||||||||0||||||P||4310
|||||||000001|12/01/2019|Vente|7570,00||||B102|LE PIOCHAY|1560|SAINT-TRIVIER-DE-COURTES|01|388||A|658||||||||||||0||||||T||5513
|||||||000001|12/01/2019|Vente|7570,00||||B102|LE PIOCHAY|1560|SAINT-TRIVIER-DE-COURTES|01|388||A|660||||||||||||0||||||T||4002
|||||||000001|12/01/2019|Vente|7570,00||||B102|LE PIOCHAY|1560|SAINT-TRIVIER-DE-COURTES|01|388||A|662||||||||||||0||||||P||4617
|||||||000001|12/01/2019|Vente|7570,00||||B062|FARNOZ|1560|SAINT-TRIVIER-DE-COURTES|01|388||B|420||||||||||||0||||||T||958
|||||||000001|12/01/2019|Vente|7570,00||||B062|FARNOZ|1560|SAINT-TRIVIER-DE-COURTES|01|388||B|421||||||||||||0||||||T||4490
|||||||000001|12/01/2019|Vente|7570,00||||B062|FARNOZ|1560|SAINT-TRIVIER-DE-COURTES|01|388||B|422||||||||||||0||||||T||1974
|||||||000001|12/01/2019|Vente|7570,00||||B062|FARNOZ|1560|SAINT-TRIVIER-DE-COURTES|01|388||B|563||||||||||||0||||||T||1629
|||||||000001|09/01/2019|Vente|15000,00|5575|||B094|MOLARDOURY|1560|SAINT-TRIVIER-DE-COURTES|01|388||D|968||||||||||||0|3|Dépendance||0|0|S||1063
|||||||000001|15/01/2019|Vente|207000,00||||B034|MONTDIDIER|1310|MONTRACOL|01|264||B|167||||||||||||0||||||T||1100
|||||||000001|15/01/2019|Vente|207000,00|544||RTE|0025|DE BOIS BRULE|1310|MONTRACOL|01|264||B|954||||||||||||0|1|Maison||123|4|S||1073
|||||||000001|08/01/2019|Vente|3040,00||||B011|CHAMAMBARD|1310|BUELLAS|01|65||A|320||||||||||||0||||||P||6060
|||||||000001|07/01/2019|Vente|75000,00|5362|||B034|LA MORANDIERE|1240|CERTINES|01|69||ZC|233||36|52,22|45||||||||2|2|Appartement||53|2|||
|||||||000001|11/01/2019|Vente|190000,00|8||ALL|3735|VINCENT BENONY|1000|BOURG-EN-BRESSE|01|53||BD|281||75|90,02|||||||||1|2|Appartement||91|4|||
|||||||000001|11/01/2019|Vente|190000,00|8||ALL|3735|VINCENT BENONY|1000|BOURG-EN-BRESSE|01|53||BD|281||53||||||||||1|3|Dépendance||0|0|||
|||||||000001|11/01/2019|Vente|190000,00|8||ALL|3735|VINCENT BENONY|1000|BOURG-EN-BRESSE|01|53||BD|281||72||||||||||1|3|Dépendance||0|0|||
|||||||000001|07/01/2019|Vente|583000,00|51||RUE|0067|CHAUDOUET|1960|PERONNAS|01|289||AC|182||||||||||||0|3|Dépendance||0|0|S||1002
|||||||000001|07/01/2019|Vente|583000,00|51||RUE|0067|CHAUDOUET|1960|PERONNAS|01|289||AC|182||||||||||||0|3|Dépendance||0|0|S||1002
|||||||000001|07/01/2019|Vente|583000,00|51||RUE|0067|CHAUDOUET|1960|PERONNAS|01|289||AC|182||||||||||||0|3|Dépendance||0|0|AG||619
|||||||000001|07/01/2019|Vente|583000,00|51||RUE|0067|CHAUDOUET|1960|PERONNAS|01|289||AC|182||||||||||||0|2|Appartement||84|4|S||1002
|||||||000001|07/01/2019|Vente|583000,00|51||RUE|0067|CHAUDOUET|1960|PERONNAS|01|289||AC|182||||||||||||0|2|Appartement||84|4|S||1002
|||||||000001|07/01/2019|Vente|583000,00|51||RUE|0067|CHAUDOUET|1960|PERONNAS|01|289||AC|182||||||||||||0|2|Appartement||84|4|S||1002
|||||||000001|07/01/2019|Vente|583000,00|51||RUE|0067|CHAUDOUET|1960|PERONNAS|01|289||AC|182||||||||||||0|2|Appartement||84|4|AG||619
|||||||000001|07/01/2019|Vente|583000,00|51||RUE|0067|CHAUDOUET|1960|PERONNAS|01|289||AC|182||||||||||||0|3|Dépendance||0|0|S||1002
|||||||000001|07/01/2019|Vente|583000,00|51||RUE|0067|CHAUDOUET|1960|PERONNAS|01|289||AC|182||||||||||||0|2|Appartement||84|4|AG||619
|||||||000001|07/01/2019|Vente|583000,00|51||RUE|0067|CHAUDOUET|1960|PERONNAS|01|289||AC|182||||||||||||0|3|Dépendance||0|0|AG||619
|||||||000001|07/01/2019|Vente|583000,00|51||RUE|0067|CHAUDOUET|1960|PERONNAS|01|289||AC|182||||||||||||0|3|Dépendance||0|0|AG||619
|||||||000001|07/01/2019|Vente|583000,00|51||RUE|0067|CHAUDOUET|1960|PERONNAS|01|289||AC|182||||||||||||0|3|Dépendance||0|0|S||1002
|||||||000001|07/01/2019|Vente|583000,00|51||RUE|0067|CHAUDOUET|1960|PERONNAS|01|289||AC|182||||||||||||0|2|Appartement||84|4|AG||619
|||||||000001|07/01/2019|Vente|583000,00|51||RUE|0067|CHAUDOUET|1960|PERONNAS|01|289||AC|182||||||||||||0|3|Dépendance||0|0|AG||619
|||||||000001|07/01/2019|Vente|583000,00|51||RUE|0067|CHAUDOUET|1960|PERONNAS|01|289||AC|182||||||||||||0|3|Dépendance||0|0|S||1002
|||||||000001|07/01/2019|Vente|583000,00|51||RUE|0067|CHAUDOUET|1960|PERONNAS|01|289||AC|182||||||||||||0|3|Dépendance||0|0|S||1002
|||||||000001|07/01/2019|Vente|583000,00|51||RUE|0067|CHAUDOUET|1960|PERONNAS|01|289||AC|182||||||||||||0|2|Appartement||84|4|AG||619
|||||||000001|07/01/2019|Vente|583000,00|51||RUE|0067|CHAUDOUET|1960|PERONNAS|01|289||AC|182||||||||||||0|2|Appartement||84|4|S||1002
|||||||000001|07/01/2019|Vente|583000,00|51||RUE|0067|CHAUDOUET|1960|PERONNAS|01|289||AC|182||||||||||||0|2|Appartement||84|4|S||1002
|||||||000001|07/01/2019|Vente|583000,00|51||RUE|0067|CHAUDOUET|1960|PERONNAS|01|289||AC|182||||||||||||0|2|Appartement||84|4|AG||619
|||||||000001|07/01/2019|Vente|583000,00|51||RUE|0067|CHAUDOUET|1960|PERONNAS|01|289||AC|182||||||||||||0|3|Dépendance||0|0|AG||619
|||||||000001|07/01/2019|Vente|583000,00|51||RUE|0067|CHAUDOUET|1960|PERONNAS|01|289||AC|182||||||||||||0|3|Dépendance||0|0|AG||619
|||||||000001|07/01/2019|Vente|583000,00|51||RUE|0067|CHAUDOUET|1960|PERONNAS|01|289||AC|182||||||||||||0|2|Appartement||84|4|S||1002
|||||||000001|07/01/2019|Vente|583000,00|51||RUE|0067|CHAUDOUET|1960|PERONNAS|01|289||AC|182||||||||||||0|2|Appartement||84|4|AG||619
|||||||000002|08/01/2019|Echange|3240,00||||B109|LA GROSSE GRANGE|1560|SAINT-NIZIER-LE-BOUCHOUX|01|380||YB|90||||||||||||0||||||S||612
|||||||000003|08/01/2019|Echange|3240,00||||B109|LA GROSSE GRANGE|1560|SAINT-NIZIER-LE-BOUCHOUX|01|380||YB|92||||||||||||0||||||T||1004
|||||||000001|04/01/2019|Vente|4000,00|9|Z|RUE|0080|GABRIEL VICAIRE|1160|PONT-D AIN|01|304||AN|244||45||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/01/2019|Vente|235000,00|1||RUE|2040|JOACHIN DU BELLAY|1000|BOURG-EN-BRESSE|01|53||AR|380||||||||||||0|1|Maison||196|9|S||388
|||||||000001|03/01/2019|Vente|140000,00|435||CHE|0349|DU POMMIER|1960|PERONNAS|01|289||C|381||||||||||||0|1|Maison||73|4|S||1116
|||||||000001|03/01/2019|Vente|106000,00|437||CHE|0349|DU POMMIER|1960|PERONNAS|01|289||C|380||||||||||||0|1|Maison||73|4|S||825
|||||||000001|11/01/2019|Vente|84000,00|552||AV|0260|DE LYON|1960|PERONNAS|01|289||AD|226||44||||||||||1|3|Dépendance||0|0|||
|||||||000001|11/01/2019|Vente|84000,00|552||AV|0260|DE LYON|1960|PERONNAS|01|289||AD|226||1||36|67,08|||||||2|2|Appartement||67|3|||
|||||||000001|11/01/2019|Vente|200000,00|95||RUE|0219|DU MARTIN PECHEUR|1000|SAINT-DENIS-LES-BOURG|01|344||AE|133||||||||||||0|1|Maison||103|5|S||860
|||||||000001|16/01/2019|Vente|172750,00|1587||RTE|0063|DE CUISERY|1190|SAINT-BENIGNE|01|337||ZL|515||||||||||||0|1|Maison||132|5|S||1000
|||||||000001|16/01/2019|Vente|172750,00|1587||RTE|0063|DE CUISERY|1190|SAINT-BENIGNE|01|337||ZL|515||||||||||||0|1|Maison||132|5|AG||1776
|||||||000001|16/01/2019|Vente|95000,00|7|B|RUE|0790|CHARLES GUILLON|1000|BOURG-EN-BRESSE|01|53||AZ|9||3||9|73,30|||||||2|2|Appartement||72|3|||
|||||||000001|16/01/2019|Vente|95000,00|7|B|RUE|0790|CHARLES GUILLON|1000|BOURG-EN-BRESSE|01|53||AZ|9||18||||||||||1|3|Dépendance||0|0|||
|||||||000001|09/01/2019|Vente|82000,00|6||RUE|1070|DE CUIRON|1000|BOURG-EN-BRESSE|01|53||AV|44||4||59|78,77|66||||||3|2|Appartement||74|4|||
|||||||000001|09/01/2019|Vente|82000,00|6||RUE|1070|DE CUIRON|1000|BOURG-EN-BRESSE|01|53||AV|44||25||||||||||1|3|Dépendance||0|0|||
|||||||000001|03/01/2019|Vente|6000,00||||B012|CHEVRIER|1310|MONTRACOL|01|264||B|862||||||||||||0||||||P||6182
|||||||000001|03/01/2019|Vente|6000,00||||B012|CHEVRIER|1310|MONTRACOL|01|264||B|864||||||||||||0||||||T||12393
|||||||000001|03/01/2019|Vente|6000,00||||B012|CHEVRIER|1310|MONTRACOL|01|264||B|957||||||||||||0||||||T||1356
|||||||000001|15/01/2019|Vente|133000,00|14|A|BD|1890|DE L HIPPODROME|1000|BOURG-EN-BRESSE|01|53||AT|171||84||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/01/2019|Vente|133000,00|14|B|BD|1890|DE L HIPPODROME|1000|BOURG-EN-BRESSE|01|53||AT|171||79||91|79,27|||||||2|2|Appartement||77|4|||
|||||||000001|16/01/2019|Vente|9000,00|49||AV|2400|DE MACON|1000|BOURG-EN-BRESSE|01|53||AB|97||152||||||||||1|3|Dépendance||0|0|||
|||||||000001|21/01/2019|Vente|62500,00|28||RUE|0001|BERNARD GANGLOFF|1160|PONT-D AIN|01|304||AM|52||3|41,87|9|45,30|||||||2|4|Local industriel. commercial ou assimilé||130|0|||
|||||||000001|21/01/2019|Vente|62500,00|28||RUE|0001|BERNARD GANGLOFF|1160|PONT-D AIN|01|304||AM|52||11||||||||||1|3|Dépendance||0|0|||
|||||||000001|10/01/2019|Vente|102000,00|52||RUE|2722|DE MONTE CASSINO|1000|BOURG-EN-BRESSE|01|53||CR|39||24|52,60|43||||||||2|2|Appartement||52|2|||
|||||||000001|10/01/2019|Vente|102000,00|52||RUE|2722|DE MONTE CASSINO|1000|BOURG-EN-BRESSE|01|53||CR|39||103||||||||||1|3|Dépendance||0|0|||
|||||||000001|10/01/2019|Vente|390000,00|36||AV|2390|DE LYON|1000|BOURG-EN-BRESSE|01|53||AK|49||||||||||||0|2|Appartement||46|2|S||1060
|||||||000001|10/01/2019|Vente|390000,00|36||AV|2390|DE LYON|1000|BOURG-EN-BRESSE|01|53||AK|49||||||||||||0|2|Appartement||126|6|S||1060
|||||||000001|10/01/2019|Vente|390000,00|36||AV|2390|DE LYON|1000|BOURG-EN-BRESSE|01|53||AK|49||||||||||||0|3|Dépendance||0|0|S||1060
|||||||000001|17/01/2019|Vente|108000,00|6||RUE|1430|DE L EST|1000|BOURG-EN-BRESSE|01|53||AX|342||61||||||||||1|3|Dépendance||0|0|||
|||||||000001|17/01/2019|Vente|108000,00|6||RUE|1430|DE L EST|1000|BOURG-EN-BRESSE|01|53||AX|342||16||28||||||||2|2|Appartement||43|2|||
|||||||000001|04/01/2019|Vente|214500,00|116||ALL|1714|DES GLANEUSES|1000|BOURG-EN-BRESSE|01|53||CD|255||||||||||||0|1|Maison||108|5|S||342
|||||||000001|04/01/2019|Vente|135000,00||||B041|EN LAGNAT|1290|CRUZILLES-LES-MEPILLAT|01|136||ZA|36||||||||||||0||||||T||3310
|||||||000001|04/01/2019|Vente|135000,00|37|||B052|LES CHAMBARDS OUEST|1290|CRUZILLES-LES-MEPILLAT|01|136||ZA|132||||||||||||0|1|Maison||48|2|S||935
|||||||000001|07/01/2019|Vente|228,50||||B125|PRES BOILLET|1190|SERMOYER|01|402||WB|31||||||||||||0||||||P||3264
|||||||000001|18/01/2019|Vente|258,30||||B128|PRES COMTE|1190|SERMOYER|01|402||WA|2||||||||||||0||||||P||2870
|||||||000001|07/01/2019|Vente|128,00||||B001|AUX ALIMONAYES|1190|SERMOYER|01|402||ZD|122||||||||||||0||||||T||1423
|||||||000001|03/01/2019|Vente|165520,40||||B002|LE BOURG|1540|PERREX|01|291||B|601||||||||||||0||||||P||93
|||||||000001|03/01/2019|Vente|165520,40||||B002|LE BOURG|1540|PERREX|01|291||B|959||||||||||||0||||||S||79
|||||||000001|03/01/2019|Vente|165520,40||||B002|LE BOURG|1540|PERREX|01|291||B|963||||||||||||0||||||S||38
|||||||000001|03/01/2019|Vente|165520,40||||B002|LE BOURG|1540|PERREX|01|291||B|1212||||||||||||0||||||S||85
|||||||000001|03/01/2019|Vente|165520,40||||B002|LE BOURG|1540|PERREX|01|291||B|1253||||||||||||0||||||S||18
|||||||000001|03/01/2019|Vente|165520,40||||B002|LE BOURG|1540|PERREX|01|291||B|1255||||||||||||0||||||AB||10341
|||||||000001|14/01/2019|Vente|87000,00|9|Z|RUE|0133|DU CHATEAU D EAU|1750|SAINT-LAURENT-SUR-SAONE|01|370||A|707||47||||||||||1|2|Appartement||81|3|||
|||||||000001|10/01/2019|Vente|63000,00||||B013|CRUZILLES|1290|CRUZILLES-LES-MEPILLAT|01|136||B|1390||||||||||||0||||||AB||750
|||||||000001|07/01/2019|Vente|153000,00||||B227|PISTOLET EST|1570|FEILLENS|01|159||AO|11||||||||||||0||||||BT||483
|||||||000001|07/01/2019|Vente|153000,00||||B227|PISTOLET EST|1570|FEILLENS|01|159||AO|13||||||||||||0||||||BT||625
|||||||000001|07/01/2019|Vente|153000,00||||B227|PISTOLET EST|1570|FEILLENS|01|159||AO|18||||||||||||0||||||T||551
|||||||000001|07/01/2019|Vente|153000,00||||B227|PISTOLET EST|1570|FEILLENS|01|159||AO|19||||||||||||0||||||T||595
|||||||000001|07/01/2019|Vente|153000,00||||B227|PISTOLET EST|1570|FEILLENS|01|159||AO|20||||||||||||0||||||T||1016
|||||||000001|07/01/2019|Vente|153000,00||||B227|PISTOLET EST|1570|FEILLENS|01|159||AO|21||||||||||||0||||||T||1025
|||||||000001|07/01/2019|Vente|153000,00||||B227|PISTOLET EST|1570|FEILLENS|01|159||AO|22||||||||||||0||||||T||1241
|||||||000001|07/01/2019|Vente|153000,00|920||RTE|0116|DU DEGOTTET|1570|FEILLENS|01|159||AO|29||||||||||||0|1|Maison||75|3|S||965
|||||||000001|07/01/2019|Vente|3381,00||||B028|LES BORDAS|1380|BAGE-DOMMARTIN|01|25||B|273||||||||||||0||||||BT||5340
|||||||000001|07/01/2019|Vente|3381,00||||B028|LES BORDAS|1380|BAGE-DOMMARTIN|01|25||B|288||||||||||||0||||||T||5846
|||||||000001|07/01/2019|Vente|3381,00||||B059|LES CHANEYES|1380|BAGE-DOMMARTIN|01|25||B|330||||||||||||0||||||T||3757
|||||||000001|07/01/2019|Vente|3381,00||||B208|LES PETITES BROYERES|1380|BAGE-DOMMARTIN|01|25||B|375||||||||||||0||||||BP||6607
|||||||000001|07/01/2019|Vente|3381,00||||B208|LES PETITES BROYERES|1380|BAGE-DOMMARTIN|01|25||B|376||||||||||||0||||||BT||993
|||||||000001|15/01/2019|Vente|130000,00|36||RUE|0155|DE LA CROIX COLIN|1750|REPLONGES|01|320||AD|1||3|73,13|||||||||1|2|Appartement||72|3|||
|||||||000001|14/01/2019|Vente|146500,00|5837|||B185|AUX MARCHANDS|1750|REPLONGES|01|320||AL|52||1|105,00|||||||||1|1|Maison||107|4|||
|||||||000001|11/01/2019|Vente|223000,00|586|R|RTE|0185|DU CORRIDOR|1380|BAGE-DOMMARTIN|01|25||F|2416||||||||||||0|1|Maison||116|5|AG||558
|||||||000001|11/01/2019|Vente|223000,00|586|R|RTE|0185|DU CORRIDOR|1380|BAGE-DOMMARTIN|01|25||F|2416||||||||||||0|1|Maison||116|5|S||500
|||||||000003|07/01/2019|Vente|107000,00|1725||RTE|0400|DE MONTREVEL|1380|BAGE-DOMMARTIN|01|25||F|2778||||||||||||0|1|Maison||74|3|||
|||||||000001|14/01/2019|Vente|150000,00|5286|||B029|CHANFANT|1570|MANZIAT|01|231||AK|110||||||||||||0|1|Maison||85|4|S||885
|||||||000001|14/01/2019|Vente|150000,00||||B029|CHANFANT|1570|MANZIAT|01|231||AK|111||||||||||||0||||||J||460
|||||||000001|07/01/2019|Vente|85,00||||B024|AU CHAMPERE|1190|SERMOYER|01|402||WA|257||||||||||||0||||||VI||340
|||||||000001|07/01/2019|Vente|85,00||||B086|GRAND MOLLET|1190|SERMOYER|01|402||ZC|281||||||||||||0||||||BT|ACACI|915
|||||||000001|07/01/2019|Vente|133100,00|16||RUE|0130|DU PLATANE|1190|BOZ|01|57||A|874||||||||||||0|1|Maison||87|4|S||710
|||||||000001|03/01/2019|Vente|50000,00|7||RUE|0090|ALBERT 1ER|1000|BOURG-EN-BRESSE|01|53||BK|259||||||||||||0|3|Dépendance||0|0|S||66
|||||||000001|03/01/2019|Vente|50000,00|7||RUE|0090|ALBERT 1ER|1000|BOURG-EN-BRESSE|01|53||BK|259||||||||||||0|3|Dépendance||0|0|S||66
|||||||000001|03/01/2019|Vente|50000,00|7||RUE|0090|ALBERT 1ER|1000|BOURG-EN-BRESSE|01|53||BK|259||||||||||||0|3|Dépendance||0|0|S||66
|||||||000001|03/01/2019|Vente|50000,00|7||RUE|0090|ALBERT 1ER|1000|BOURG-EN-BRESSE|01|53||BK|259||||||||||||0|3|Dépendance||0|0|S||66
|||||||000001|03/01/2019|Vente|50000,00|7||RUE|0090|ALBERT 1ER|1000|BOURG-EN-BRESSE|01|53||BK|259||||||||||||0|3|Dépendance||0|0|S||66
|||||||000001|03/01/2019|Vente|50000,00|7||RUE|0090|ALBERT 1ER|1000|BOURG-EN-BRESSE|01|53||BK|260||||||||||||0||||||S||66
|||||||000001|08/01/2019|Vente|114500,00||||B063|A CORVANGEL|1310|SAINT-MARTIN-LE-CHATEL|01|375||AC|42||||||||||||0||||||P||4164
|||||||000001|08/01/2019|Vente|114500,00||||B063|A CORVANGEL|1310|SAINT-MARTIN-LE-CHATEL|01|375||AC|43||||||||||||0||||||P||8040
|||||||000001|08/01/2019|Vente|114500,00||||B063|A CORVANGEL|1310|SAINT-MARTIN-LE-CHATEL|01|375||AC|43||||||||||||0||||||S||2000
|||||||000001|08/01/2019|Vente|2600,00||||B041|CHOGNARD|1340|ATTIGNAT|01|24||A|155||||||||||||0||||||T||4654
|||||||000001|08/01/2019|Vente|2600,00||||B041|CHOGNARD|1340|ATTIGNAT|01|24||A|902||||||||||||0||||||P||5220
|||||||000001|11/01/2019|Vente|130800,00|5433|||B027|L HOPITAL|1190|PONT-DE-VAUX|01|305||AE|140||||||||||||0|1|Maison||85|4|S||932
|||||||000001|14/01/2019|Vente|36980,00|15||RUE|0001|BERNARD GANGLOFF|1160|PONT-D AIN|01|304||AM|321||2|35,55|||||||||1|2|Appartement||29|2|||
|||||||000001|09/01/2019|Vente|266140,00|5607|||B029|LA CROIX|1380|SAINT-CYR-SUR-MENTHON|01|343||ZM|332||||||||||||0|1|Maison||153|4|S||600
|||||||000001|09/01/2019|Vente|266140,00|5607|||B029|LA CROIX|1380|SAINT-CYR-SUR-MENTHON|01|343||ZM|332||||||||||||0|1|Maison||153|4|AG||1032
|||||||000001|23/01/2019|Vente|55000,00|58||GR|0040|GRANDE RUE|1290|PONT-DE-VEYLE|01|306||A|290||||||||||||0|1|Maison||55|2|S||30
|||||||000001|08/01/2019|Vente|52000,00|||RTE|0100|DE LA MAIRIE|1240|CERTINES|01|69||ZB|65||||||||||||0||||||AB||500
|||||||000001|24/01/2019|Vente|84000,00|28||ALL|3044|DE LA PETITE REYSSOUZE|1000|BOURG-EN-BRESSE|01|53||BD|228||1009||1021|58,00|||||||2|2|Appartement||58|2|||
|||||||000001|07/01/2019|Vente|37500,00|71|A|AV|2420|MAGINOT|1000|BOURG-EN-BRESSE|01|53||AC|321||13||9||||||||2|2|Appartement||47|1|||
|||||||000001|08/01/2019|Vente|52500,00||||B018|GRAND PELOUX|1310|CURTAFOND|01|140||D|109||||||||||||0||||||P||7559
|||||||000001|08/01/2019|Vente|52500,00||||B017|LES GOUTTES|1310|CURTAFOND|01|140||D|127||||||||||||0||||||P||22769
|||||||000001|08/01/2019|Vente|52500,00||||B017|LES GOUTTES|1310|CURTAFOND|01|140||D|169||||||||||||0||||||T||5356
|||||||000001|08/01/2019|Vente|52500,00||||B011|AUX BIEUX|1310|SAINT-MARTIN-LE-CHATEL|01|375||AC|5||||||||||||0||||||T||988
